Total number of tokens: 124417
ngram,count,frequency
“so miss,1,8.037486838615302E-4
better” with,1,8.037486838615302E-4
ball closed,1,8.037486838615302E-4
domain and,1,8.037486838615302E-4
him oftener,1,8.037486838615302E-4
other engagements,1,8.037486838615302E-4
finery she,1,8.037486838615302E-4
your circumspection,1,8.037486838615302E-4
five out,1,8.037486838615302E-4
the efficacy,1,8.037486838615302E-4
in meditating,1,8.037486838615302E-4
of prevailing,1,8.037486838615302E-4
women in,1,8.037486838615302E-4
or have,1,8.037486838615302E-4
miss watson’s,1,8.037486838615302E-4
the gown,1,8.037486838615302E-4
and unassuming”,1,8.037486838615302E-4
before this,1,8.037486838615302E-4
accomplishments” said,1,8.037486838615302E-4
ý despise”,1,8.037486838615302E-4
river elizabeth,1,8.037486838615302E-4
mrs nicholls,1,8.037486838615302E-4
sister phillips,1,8.037486838615302E-4
housekeeper that,1,8.037486838615302E-4
shame at,1,8.037486838615302E-4
day there,1,8.037486838615302E-4
acquaintance whose,1,8.037486838615302E-4
been left,1,8.037486838615302E-4
lay at,1,8.037486838615302E-4
lately given,1,8.037486838615302E-4
awkward as,1,8.037486838615302E-4
instantly comprehended,1,8.037486838615302E-4
projectgutenbergtm mission,1,8.037486838615302E-4
likely more,1,8.037486838615302E-4
writing or,1,8.037486838615302E-4
never returning,1,8.037486838615302E-4
of obtaining,1,8.037486838615302E-4
british court,1,8.037486838615302E-4
husband’s help,1,8.037486838615302E-4
speak lower,1,8.037486838615302E-4
conjugal obligation,1,8.037486838615302E-4
recommending herself,1,8.037486838615302E-4
sister ran,1,8.037486838615302E-4
his popularity,1,8.037486838615302E-4
elizabeth’s cheeks,1,8.037486838615302E-4
visit chapter,1,8.037486838615302E-4
with me—yours,1,8.037486838615302E-4
other would,1,8.037486838615302E-4
the amusement,1,8.037486838615302E-4
receiving so,1,8.037486838615302E-4
to something,1,8.037486838615302E-4
no arguing,1,8.037486838615302E-4
suspect me,1,8.037486838615302E-4
prudent motive,1,8.037486838615302E-4
though burning,1,8.037486838615302E-4
choice should,1,8.037486838615302E-4
terrific ideas,1,8.037486838615302E-4
civility “that,1,8.037486838615302E-4
darcy’s behaviour,1,8.037486838615302E-4
no small,1,8.037486838615302E-4
and congratulated,1,8.037486838615302E-4
suppose must,1,8.037486838615302E-4
family so,1,8.037486838615302E-4
similar information,1,8.037486838615302E-4
“and among,1,8.037486838615302E-4
collection were,1,8.037486838615302E-4
satin to,1,8.037486838615302E-4
beautiful for,1,8.037486838615302E-4
your sight,1,8.037486838615302E-4
she stole,1,8.037486838615302E-4
as emptyheaded,1,8.037486838615302E-4
woman ý,1,8.037486838615302E-4
peculiar regard,1,8.037486838615302E-4
allowing her,1,8.037486838615302E-4
my diligence,1,8.037486838615302E-4
mamma do,1,8.037486838615302E-4
foolish as,1,8.037486838615302E-4
violent that,1,8.037486838615302E-4
him quiet,1,8.037486838615302E-4
my favourite,1,8.037486838615302E-4
too severe,1,8.037486838615302E-4
unless ý,1,8.037486838615302E-4
answer your,1,8.037486838615302E-4
weighty accusation,1,8.037486838615302E-4
by embarrassment,1,8.037486838615302E-4
home her,1,8.037486838615302E-4
her long”,1,8.037486838615302E-4
in undertaking,1,8.037486838615302E-4
my way,1,8.037486838615302E-4
visit no,1,8.037486838615302E-4
writing my,1,8.037486838615302E-4
together a,1,8.037486838615302E-4
doing you,1,8.037486838615302E-4
dictatorial and,1,8.037486838615302E-4
ladies both,1,8.037486838615302E-4
had listened,1,8.037486838615302E-4
it who,1,8.037486838615302E-4
now georgiana’s,1,8.037486838615302E-4
much deference,1,8.037486838615302E-4
agreeable sort,1,8.037486838615302E-4
nearly all,1,8.037486838615302E-4
never shall,1,8.037486838615302E-4
soon observed,1,8.037486838615302E-4
to overlook,1,8.037486838615302E-4
be incapable,1,8.037486838615302E-4
visit mr,1,8.037486838615302E-4
lizzy so,1,8.037486838615302E-4
never act,1,8.037486838615302E-4
husband did,1,8.037486838615302E-4
petrified spars,1,8.037486838615302E-4
format other,1,8.037486838615302E-4
owe all,1,8.037486838615302E-4
them earnestly,1,8.037486838615302E-4
bourgh” said,1,8.037486838615302E-4
attributed her,1,8.037486838615302E-4
“a young,1,8.037486838615302E-4
periods of,1,8.037486838615302E-4
little yielding—certainly,1,8.037486838615302E-4
terms ofthis,1,8.037486838615302E-4
own journey,1,8.037486838615302E-4
heightened colour,1,8.037486838615302E-4
rudeness and,1,8.037486838615302E-4
bitterness is,1,8.037486838615302E-4
are descended,1,8.037486838615302E-4
very rapidly,1,8.037486838615302E-4
kent” a,1,8.037486838615302E-4
me—ý should,1,8.037486838615302E-4
respect them,1,8.037486838615302E-4
so while,1,8.037486838615302E-4
naming her,1,8.037486838615302E-4
a victim,1,8.037486838615302E-4
last evening,1,8.037486838615302E-4
long chin,1,8.037486838615302E-4
families who,1,8.037486838615302E-4
or thoughtlessness,1,8.037486838615302E-4
always poor,1,8.037486838615302E-4
encouragement nor,1,8.037486838615302E-4
writing is,1,8.037486838615302E-4
up” “ýn,1,8.037486838615302E-4
nor gratitude”,1,8.037486838615302E-4
home how,1,8.037486838615302E-4
more dispirited,1,8.037486838615302E-4
objections ý,1,8.037486838615302E-4
this speculation,1,8.037486838615302E-4
nearly any,1,8.037486838615302E-4
uneasiness which,1,8.037486838615302E-4
desiring my,1,8.037486838615302E-4
obeisance was,1,8.037486838615302E-4
betray her,1,8.037486838615302E-4
unlink or,1,8.037486838615302E-4
takes her,1,8.037486838615302E-4
been tolerably,1,8.037486838615302E-4
drove from,1,8.037486838615302E-4
is strong,1,8.037486838615302E-4
a postscript,1,8.037486838615302E-4
be duped,1,8.037486838615302E-4
receiving he,1,8.037486838615302E-4
manner” she,1,8.037486838615302E-4
on knowing,1,8.037486838615302E-4
probable and,1,8.037486838615302E-4
forgotten my,1,8.037486838615302E-4
aloud sometimes,1,8.037486838615302E-4
is unaccountable”,1,8.037486838615302E-4
four miles,1,8.037486838615302E-4
civil it,1,8.037486838615302E-4
visit we,1,8.037486838615302E-4
are joking,1,8.037486838615302E-4
by everything,1,8.037486838615302E-4
the apprehensions,1,8.037486838615302E-4
laughing pray,1,8.037486838615302E-4
sixteen was,1,8.037486838615302E-4
was profuse,1,8.037486838615302E-4
receiving in,1,8.037486838615302E-4
last halfyear,1,8.037486838615302E-4
his cousin”,1,8.037486838615302E-4
letter remained,1,8.037486838615302E-4
receiving it,1,8.037486838615302E-4
request for,1,8.037486838615302E-4
particular friendship,1,8.037486838615302E-4
public places,1,8.037486838615302E-4
strong inducement,1,8.037486838615302E-4
ýts effect,1,8.037486838615302E-4
and equivocal,1,8.037486838615302E-4
contrary exactly,1,8.037486838615302E-4
for better,1,8.037486838615302E-4
father mrs,1,8.037486838615302E-4
wickham much,1,8.037486838615302E-4
revolted in,1,8.037486838615302E-4
his claims,1,8.037486838615302E-4
trust should,1,8.037486838615302E-4
violent against,1,8.037486838615302E-4
principally dwelt,1,8.037486838615302E-4
ever seeing,1,8.037486838615302E-4
may charge,1,8.037486838615302E-4
despised wherever,1,8.037486838615302E-4
obsequious civility,1,8.037486838615302E-4
will yet,1,8.037486838615302E-4
rich men,1,8.037486838615302E-4
severe the,1,8.037486838615302E-4
forwarded at,1,8.037486838615302E-4
forwarded as,1,8.037486838615302E-4
mother will,1,8.037486838615302E-4
as if—but,1,8.037486838615302E-4
the unfeeling,1,8.037486838615302E-4
pleasure dearly,1,8.037486838615302E-4
benevolence of,1,8.037486838615302E-4
beautiful creature,1,8.037486838615302E-4
“to resent,1,8.037486838615302E-4
files of,1,8.037486838615302E-4
the reply,1,8.037486838615302E-4
until they,1,8.037486838615302E-4
ladyship than,1,8.037486838615302E-4
approbation in,1,8.037486838615302E-4
come upon,1,8.037486838615302E-4
and cool,1,8.037486838615302E-4
urgent business,1,8.037486838615302E-4
yet despaired,1,8.037486838615302E-4
might think,1,8.037486838615302E-4
than yourself,1,8.037486838615302E-4
death mr,1,8.037486838615302E-4
truth with,1,8.037486838615302E-4
minds but,1,8.037486838615302E-4
manner sometimes,1,8.037486838615302E-4
a genteel,1,8.037486838615302E-4
the motion,1,8.037486838615302E-4
park he,1,8.037486838615302E-4
her presents,1,8.037486838615302E-4
impenetrably grave,1,8.037486838615302E-4
him of”,1,8.037486838615302E-4
and cold,1,8.037486838615302E-4
come so,1,8.037486838615302E-4
rather affected,1,8.037486838615302E-4
me two,1,8.037486838615302E-4
vigorously to,1,8.037486838615302E-4
that bordered,1,8.037486838615302E-4
with grave,1,8.037486838615302E-4
heart had,1,8.037486838615302E-4
stupidity in,1,8.037486838615302E-4
proved him,1,8.037486838615302E-4
help supposing,1,8.037486838615302E-4
paid to,1,8.037486838615302E-4
gutenbergtmelectronic works1a,1,8.037486838615302E-4
being followed,1,8.037486838615302E-4
been last,1,8.037486838615302E-4
him handsomer,1,8.037486838615302E-4
contents chapter,1,8.037486838615302E-4
whose knowledge,1,8.037486838615302E-4
countenance no,1,8.037486838615302E-4
recital of,1,8.037486838615302E-4
room looking,1,8.037486838615302E-4
again amongst,1,8.037486838615302E-4
unavoidably acquainted,1,8.037486838615302E-4
assuring his,1,8.037486838615302E-4
assuring him,1,8.037486838615302E-4
at since,1,8.037486838615302E-4
paperwork and,1,8.037486838615302E-4
large woman,1,8.037486838615302E-4
five set,1,8.037486838615302E-4
accustomed to,1,8.037486838615302E-4
come or,1,8.037486838615302E-4
“your surprise,1,8.037486838615302E-4
and regrets,1,8.037486838615302E-4
possible” they,1,8.037486838615302E-4
was discovered,1,8.037486838615302E-4
thoughts naturally,1,8.037486838615302E-4
affect his,1,8.037486838615302E-4
stand his,1,8.037486838615302E-4
and established,1,8.037486838615302E-4
countenance is,1,8.037486838615302E-4
yourself into,1,8.037486838615302E-4
ýnternalrevenue service,1,8.037486838615302E-4
behaviour when,1,8.037486838615302E-4
enough “why,1,8.037486838615302E-4
etiquette ý,1,8.037486838615302E-4
attack mr,1,8.037486838615302E-4
the motive,1,8.037486838615302E-4
says will,1,8.037486838615302E-4
feelings lydia,1,8.037486838615302E-4
“for you,1,8.037486838615302E-4
for halfanhour—was,1,8.037486838615302E-4
prepossession her,1,8.037486838615302E-4
who agreed,1,8.037486838615302E-4
defend her,1,8.037486838615302E-4
miniatures over,1,8.037486838615302E-4
country one,1,8.037486838615302E-4
conjectured from,1,8.037486838615302E-4
eyes when,1,8.037486838615302E-4
am resigned,1,8.037486838615302E-4
whom her,1,8.037486838615302E-4
a regret,1,8.037486838615302E-4
him on”,1,8.037486838615302E-4
visit as,1,8.037486838615302E-4
him completely,1,8.037486838615302E-4
walking arminarm,1,8.037486838615302E-4
40 chapter,1,8.037486838615302E-4
succeeded some,1,8.037486838615302E-4
occasionally for,1,8.037486838615302E-4
misfortune—or that,1,8.037486838615302E-4
a walker,1,8.037486838615302E-4
corps as,1,8.037486838615302E-4
chair took,1,8.037486838615302E-4
she seemed,1,8.037486838615302E-4
our patronage,1,8.037486838615302E-4
on meeting,1,8.037486838615302E-4
thought more,1,8.037486838615302E-4
for her—that,1,8.037486838615302E-4
jane always,1,8.037486838615302E-4
reached elizabeth,1,8.037486838615302E-4
the spiteful,1,8.037486838615302E-4
he retains,1,8.037486838615302E-4
marrying mary,1,8.037486838615302E-4
any object,1,8.037486838615302E-4
set the,1,8.037486838615302E-4
writing to,1,8.037486838615302E-4
very constantly”,1,8.037486838615302E-4
console yourself,1,8.037486838615302E-4
soon the,1,8.037486838615302E-4
reserve till,1,8.037486838615302E-4
“you never,1,8.037486838615302E-4
park is,1,8.037486838615302E-4
a seasonable,1,8.037486838615302E-4
place happily,1,8.037486838615302E-4
amuse myself,1,8.037486838615302E-4
whose shyness,1,8.037486838615302E-4
and required,1,8.037486838615302E-4
you” mrs,1,8.037486838615302E-4
rest she,1,8.037486838615302E-4
rob it,1,8.037486838615302E-4
is you,1,8.037486838615302E-4
still resides,1,8.037486838615302E-4
daily witness,1,8.037486838615302E-4
next ten,1,8.037486838615302E-4
new home,1,8.037486838615302E-4
miss lydia’s,1,8.037486838615302E-4
your sex,1,8.037486838615302E-4
jane’s introduction,1,8.037486838615302E-4
in trade,1,8.037486838615302E-4
rational creature,1,8.037486838615302E-4
point him,1,8.037486838615302E-4
family” and,1,8.037486838615302E-4
girl lizzy,1,8.037486838615302E-4
brother “because,1,8.037486838615302E-4
bingley sees,1,8.037486838615302E-4
and reprehensible,1,8.037486838615302E-4
with “this,1,8.037486838615302E-4
letters always,1,8.037486838615302E-4
this journey,1,8.037486838615302E-4
whom had,1,8.037486838615302E-4
“perhaps” said,1,8.037486838615302E-4
proved her,1,8.037486838615302E-4
when unattended,1,8.037486838615302E-4
his gratitude,1,8.037486838615302E-4
father supported,1,8.037486838615302E-4
the appetite,1,8.037486838615302E-4
my chance,1,8.037486838615302E-4
own attachment,1,8.037486838615302E-4
emotion “that,1,8.037486838615302E-4
best intentions”,1,8.037486838615302E-4
bennet when,1,8.037486838615302E-4
foundation “the,1,8.037486838615302E-4
fretfulness on,1,8.037486838615302E-4
became him,1,8.037486838615302E-4
her presence,1,8.037486838615302E-4
a precious,1,8.037486838615302E-4
the gentleman’s,1,8.037486838615302E-4
seeing great,1,8.037486838615302E-4
offense “ý,1,8.037486838615302E-4
unmarked by,1,8.037486838615302E-4
repeated discussion,1,8.037486838615302E-4
received soon,1,8.037486838615302E-4
learned the,1,8.037486838615302E-4
when lady,1,8.037486838615302E-4
the productionpromotion,1,8.037486838615302E-4
all elizabeth’s,1,8.037486838615302E-4
some cruel,1,8.037486838615302E-4
be teased”,1,8.037486838615302E-4
of deep,1,8.037486838615302E-4
follow wherever,1,8.037486838615302E-4
longer likely,1,8.037486838615302E-4
house for,1,8.037486838615302E-4
repeated with,1,8.037486838615302E-4
readily agreed,1,8.037486838615302E-4
something pleasing,1,8.037486838615302E-4
her journey,1,8.037486838615302E-4
daughter lady,1,8.037486838615302E-4
the problem1f4,1,8.037486838615302E-4
little doubt,1,8.037486838615302E-4
her means—that,1,8.037486838615302E-4
ever take,1,8.037486838615302E-4
might settle,1,8.037486838615302E-4
smile she,1,8.037486838615302E-4
senses to,1,8.037486838615302E-4
attack as,1,8.037486838615302E-4
light importance,1,8.037486838615302E-4
both standing,1,8.037486838615302E-4
inferior birth,1,8.037486838615302E-4
a prior,1,8.037486838615302E-4
another bandbox,1,8.037486838615302E-4
both that,1,8.037486838615302E-4
prudent character,1,8.037486838615302E-4
stay but,1,8.037486838615302E-4
approached her,1,8.037486838615302E-4
waived for,1,8.037486838615302E-4
three with,1,8.037486838615302E-4
compassionate silence,1,8.037486838615302E-4
sister she,1,8.037486838615302E-4
came without,1,8.037486838615302E-4
diffidence and,1,8.037486838615302E-4
hall into,1,8.037486838615302E-4
even wish,1,8.037486838615302E-4
lamented because,1,8.037486838615302E-4
bent on,1,8.037486838615302E-4
at best,1,8.037486838615302E-4
matlock chatsworth,1,8.037486838615302E-4
ran wholly,1,8.037486838615302E-4
friends would,1,8.037486838615302E-4
tell mr,1,8.037486838615302E-4
assembly was,1,8.037486838615302E-4
run on,1,8.037486838615302E-4
no stranger,1,8.037486838615302E-4
evil might,1,8.037486838615302E-4
out” jane’s,1,8.037486838615302E-4
been forming,1,8.037486838615302E-4
regiment to,1,8.037486838615302E-4
wished she,1,8.037486838615302E-4
fitzwilliam “your,1,8.037486838615302E-4
she “to,1,8.037486838615302E-4
am sincerely,1,8.037486838615302E-4
“oh shocking”,1,8.037486838615302E-4
has astonished,1,8.037486838615302E-4
elizabeth “now”,1,8.037486838615302E-4
never did,1,8.037486838615302E-4
“nothing is,1,8.037486838615302E-4
forgot and,1,8.037486838615302E-4
how just,1,8.037486838615302E-4
he offended,1,8.037486838615302E-4
attention would,1,8.037486838615302E-4
by everybody,1,8.037486838615302E-4
much dignified,1,8.037486838615302E-4
sometimes planned,1,8.037486838615302E-4
table was,1,8.037486838615302E-4
could attend,1,8.037486838615302E-4
interpose your,1,8.037486838615302E-4
of promise,1,8.037486838615302E-4
so odd,1,8.037486838615302E-4
pretty far,1,8.037486838615302E-4
his misfortune,1,8.037486838615302E-4
elizabeth continued,1,8.037486838615302E-4
hour had,1,8.037486838615302E-4
have since,1,8.037486838615302E-4
her allusions,1,8.037486838615302E-4
the pigs,1,8.037486838615302E-4
have died,1,8.037486838615302E-4
silliest girls,1,8.037486838615302E-4
respectable and,1,8.037486838615302E-4
few sensible,1,8.037486838615302E-4
delicacy restrained,1,8.037486838615302E-4
everybody hardly,1,8.037486838615302E-4
ladies then,1,8.037486838615302E-4
permanent happiness,1,8.037486838615302E-4
was ordered,1,8.037486838615302E-4
ordistribute copies,1,8.037486838615302E-4
immediate connections,1,8.037486838615302E-4
disappointment her,1,8.037486838615302E-4
the county,1,8.037486838615302E-4
going that,1,8.037486838615302E-4
dishes at,1,8.037486838615302E-4
